danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,popularity,number_of_artists,explicit,emotion,ambient,anime,bluegrass,blues,classical,comedy,country,dancehall,disco,edm,emo,folk,forro,funk,grunge,hardcore,house,industrial,j-pop,j-rock,jazz,metal,metalcore,opera,pop,punk,reggaeton,rock,rockabilly,ska,sleep,soul
0.659,0.168,-17.031,0.0416,0.613,0.868,0.0775,0.309,124.15,384533.0,29.0,1.0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0.758,0.258,-15.339,0.0678,0.231,0.883,0.609,0.831,142.185,225160.0,32.0,1.0,False,0,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.613,0.28,-17.901,0.041,0.745,0.154,0.0796,0.612,123.533,288240.0,31.0,4.0,False,3,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.487,0.233,-13.363,0.0502,0.99,0.928,0.0864,0.151,118.976,244018.0,23.0,2.0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.502,0.138,-16.938,0.0404,0.994,0.95,0.221,0.495,134.201,280613.0,39.0,1.0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.596,0.81,-9.09,0.0367,0.0325,0.125,0.0937,0.57,126.317,297466.0,40.0,1.0,False,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.485,0.627,-9.702,0.0416,0.0737,1.14e-05,0.338,0.359,92.163,198635.0,39.0,1.0,False,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.433,0.976,-3.065,0.0478,0.295,0.000749,0.193,0.914,181.909,215493.0,13.0,1.0,False,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.393,0.00427,-26.436,0.0624,0.993,0.955,0.0759,0.11,60.95,251250.0,54.0,2.0,False,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.506,0.0323,-29.636,0.0367,0.993,0.894,0.0989,0.415,93.535,173425.0,57.0,2.0,False,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.446,0.0945,-29.756,0.0347,0.993,0.913,0.0997,0.442,64.39,139093.0,56.0,2.0,False,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.383,0.00279,-27.36,0.0681,0.995,0.966,0.09,0.169,173.012,183479.0,49.0,2.0,False,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.356,0.0202,-27.451,0.035,0.995,0.916,0.104,0.116,114.793,165595.0,0.0,2.0,False,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.158,0.00229,-46.084,0.0471,0.994,0.893,0.118,0.144,66.984,359390.0,47.0,2.0,False,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.508,0.121,-26.076,0.0542,0.989,0.929,0.125,0.349,140.085,114219.0,46.0,2.0,False,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.505,0.0163,-20.641,0.0308,0.992,0.927,0.0966,0.244,94.199,210292.0,0.0,3.0,False,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.876,0.0344,-19.004,0.0997,0.994,0.923,0.107,0.296,104.026,110769.0,43.0,1.0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.442,0.000977,-28.854,0.0519,0.993,0.945,0.0915,0.484,72.375,60661.0,43.0,2.0,False,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.318,0.00656,-24.935,0.0337,0.992,0.906,0.106,0.0736,71.422,118208.0,44.0,2.0,False,0,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.291,0.00182,-29.584,0.0502,0.977,0.923,0.127,0.405,68.893,173933.0,47.0,2.0,False,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.196,0.00585,-36.485,0.038,0.995,0.858,0.12,0.112,67.511,123900.0,62.0,1.0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.447,0.00205,-31.173,0.0399,0.993,0.899,0.085,0.0765,68.551,112651.0,60.0,1.0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.381,0.0116,-28.986,0.0297,0.99,0.947,0.104,0.0523,67.585,120222.0,60.0,1.0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.226,0.00217,-35.71,0.0473,0.996,0.91,0.112,0.403,68.508,108000.0,59.0,1.0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.509,0.00269,-32.728,0.0352,0.991,0.962,0.133,0.216,80.03,104306.0,58.0,1.0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.634,0.0326,-20.917,0.0306,0.99,0.96,0.0932,0.0391,94.026,130212.0,57.0,1.0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.462,0.00158,-33.636,0.0368,0.995,0.952,0.13,0.107,59.999,176000.0,56.0,1.0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.519,0.0083,-30.223,0.0522,0.992,0.929,0.0995,0.145,73.542,108450.0,56.0,1.0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.462,0.00205,-35.868,0.0361,0.992,0.942,0.0889,0.242,79.975,102778.0,56.0,1.0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.224,0.104,-21.223,0.0322,0.986,0.893,0.111,0.0635,64.926,108000.0,55.0,1.0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.23,0.00463,-33.682,0.054,0.996,0.879,0.0886,0.284,66.698,126600.0,55.0,1.0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.587,0.137,-20.631,0.0316,0.984,0.909,0.0813,0.201,180.037,125333.0,55.0,1.0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.611,0.0198,-34.429,0.0597,0.996,0.953,0.102,0.455,119.986,141000.0,54.0,1.0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.698,0.037,-28.039,0.0522,0.996,0.929,0.101,0.0903,90.003,117333.0,53.0,1.0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.258,0.0169,-31.813,0.0403,0.996,0.954,0.0888,0.0887,68.373,151029.0,55.0,1.0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.207,0.112,-17.452,0.033,0.971,0.952,0.111,0.0467,74.739,100000.0,52.0,1.0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.556,0.0047,-29.671,0.0498,0.995,0.943,0.0885,0.155,66.69,165600.0,53.0,1.0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.28,0.00145,-32.019,0.0514,0.994,0.898,0.092,0.159,134.027,117649.0,53.0,1.0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.457,0.00295,-34.61,0.0388,0.994,0.922,0.0892,0.143,79.913,100457.0,54.0,1.0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.553,0.0256,-24.874,0.0328,0.957,0.969,0.1,0.0841,100.071,120000.0,54.0,1.0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.664,0.00868,-28.163,0.0745,0.994,0.926,0.0825,0.274,120.075,176000.0,52.0,1.0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.502,0.00241,-33.867,0.0448,0.991,0.929,0.0728,0.323,80.027,101516.0,54.0,1.0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.391,0.0206,-30.649,0.0351,0.995,0.858,0.0984,0.156,79.99,105289.0,53.0,1.0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.576,0.00969,-30.672,0.0464,0.988,0.951,0.114,0.0814,68.519,77080.0,53.0,1.0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.266,0.0449,-24.121,0.031,0.984,0.835,0.103,0.116,88.681,122400.0,52.0,1.0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.138,0.0874,-19.382,0.0352,0.906,0.943,0.108,0.0374,87.787,104000.0,52.0,1.0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.472,0.00297,-34.702,0.0345,0.994,0.921,0.101,0.307,79.993,100325.0,53.0,1.0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.365,0.0331,-28.991,0.0333,0.992,0.838,0.13,0.167,61.945,119206.0,52.0,1.0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.513,0.000994,-30.316,0.038,0.995,0.93,0.0994,0.204,69.741,111641.0,52.0,1.0,False,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False
